image_path,class_name,stem
data\raw\kaggle\Normal\Normal- (194).jpg,Normal,Normal- (194)
data\raw\kaggle\Normal\Normal- (4169).jpg,Normal,Normal- (4169)
data\raw\kaggle\Normal\Normal- (188).jpg,Normal,Normal- (188)
data\raw\kaggle\Normal\Normal- (3954).jpg,Normal,Normal- (3954)
data\raw\kaggle\Normal\Normal- (2102).jpg,Normal,Normal- (2102)
data\raw\kaggle\Normal\Normal- (3361).jpg,Normal,Normal- (3361)
data\raw\kaggle\Normal\Normal- (4402).jpg,Normal,Normal- (4402)
data\raw\kaggle\Normal\Normal- (4862).jpg,Normal,Normal- (4862)
data\raw\kaggle\Normal\Normal- (3517).jpg,Normal,Normal- (3517)
data\raw\kaggle\Normal\Normal- (999).jpg,Normal,Normal- (999)
data\raw\kaggle\Normal\Normal- (781).jpg,Normal,Normal- (781)
data\raw\kaggle\Normal\Normal- (3624).jpg,Normal,Normal- (3624)
data\raw\kaggle\Normal\Normal- (1011).jpg,Normal,Normal- (1011)
data\raw\kaggle\Normal\Normal- (415).jpg,Normal,Normal- (415)
data\raw\kaggle\Normal\Normal- (3985).jpg,Normal,Normal- (3985)
data\raw\kaggle\Normal\Normal- (2487).jpg,Normal,Normal- (2487)
data\raw\kaggle\Normal\Normal- (4687).jpg,Normal,Normal- (4687)
data\raw\kaggle\Normal\Normal- (522).jpg,Normal,Normal- (522)
data\raw\kaggle\Normal\Normal- (2712).jpg,Normal,Normal- (2712)
data\raw\kaggle\Normal\Normal- (1714).jpg,Normal,Normal- (1714)
data\raw\kaggle\Normal\Normal- (4741).jpg,Normal,Normal- (4741)
data\raw\kaggle\Normal\Normal- (1498).jpg,Normal,Normal- (1498)
data\raw\kaggle\Normal\Normal- (4139).jpg,Normal,Normal- (4139)
data\raw\kaggle\Normal\Normal- (620).jpg,Normal,Normal- (620)
data\raw\kaggle\Normal\Normal- (4771).jpg,Normal,Normal- (4771)
data\raw\kaggle\Normal\Normal- (2966).jpg,Normal,Normal- (2966)
data\raw\kaggle\Normal\Normal- (2266).jpg,Normal,Normal- (2266)
data\raw\kaggle\Normal\Normal- (4074).jpg,Normal,Normal- (4074)
data\raw\kaggle\Normal\Normal- (2979).jpg,Normal,Normal- (2979)
data\raw\kaggle\Normal\Normal- (1403).jpg,Normal,Normal- (1403)
data\raw\kaggle\Normal\Normal- (133).jpg,Normal,Normal- (133)
data\raw\kaggle\Normal\Normal- (2391).jpg,Normal,Normal- (2391)
data\raw\kaggle\Normal\Normal- (4272).jpg,Normal,Normal- (4272)
data\raw\kaggle\Normal\Normal- (3615).jpg,Normal,Normal- (3615)
data\raw\kaggle\Normal\Normal- (1660).jpg,Normal,Normal- (1660)
data\raw\kaggle\Normal\Normal- (154).jpg,Normal,Normal- (154)
data\raw\kaggle\Normal\Normal- (4311).jpg,Normal,Normal- (4311)
data\raw\kaggle\Normal\Normal- (1575).jpg,Normal,Normal- (1575)
data\raw\kaggle\Normal\Normal- (4981).jpg,Normal,Normal- (4981)
data\raw\kaggle\Normal\Normal- (1874).jpg,Normal,Normal- (1874)
data\raw\kaggle\Normal\Normal- (2814).jpg,Normal,Normal- (2814)
data\raw\kaggle\Normal\Normal- (135).jpg,Normal,Normal- (135)
data\raw\kaggle\Normal\Normal- (4616).jpg,Normal,Normal- (4616)
data\raw\kaggle\Normal\Normal- (2654).jpg,Normal,Normal- (2654)
data\raw\kaggle\Normal\Normal- (2472).jpg,Normal,Normal- (2472)
data\raw\kaggle\Normal\Normal- (3447).jpg,Normal,Normal- (3447)
data\raw\kaggle\Normal\Normal- (2034).jpg,Normal,Normal- (2034)
data\raw\kaggle\Normal\Normal- (1974).jpg,Normal,Normal- (1974)
data\raw\kaggle\Normal\Normal- (4928).jpg,Normal,Normal- (4928)
data\raw\kaggle\Normal\Normal- (3127).jpg,Normal,Normal- (3127)
data\raw\kaggle\Normal\Normal- (2907).jpg,Normal,Normal- (2907)
data\raw\kaggle\Normal\Normal- (4362).jpg,Normal,Normal- (4362)
data\raw\kaggle\Normal\Normal- (4255).jpg,Normal,Normal- (4255)
data\raw\kaggle\Normal\Normal- (4125).jpg,Normal,Normal- (4125)
data\raw\kaggle\Normal\Normal- (2385).jpg,Normal,Normal- (2385)
data\raw\kaggle\Normal\Normal- (2670).jpg,Normal,Normal- (2670)
data\raw\kaggle\Normal\Normal- (740).jpg,Normal,Normal- (740)
data\raw\kaggle\Normal\Normal- (4590).jpg,Normal,Normal- (4590)
data\raw\kaggle\Normal\Normal- (4048).jpg,Normal,Normal- (4048)
data\raw\kaggle\Normal\Normal- (4520).jpg,Normal,Normal- (4520)
data\raw\kaggle\Normal\Normal- (4063).jpg,Normal,Normal- (4063)
data\raw\kaggle\Normal\Normal- (40).jpg,Normal,Normal- (40)
data\raw\kaggle\Normal\Normal- (33).jpg,Normal,Normal- (33)
data\raw\kaggle\Normal\Normal- (2047).jpg,Normal,Normal- (2047)
data\raw\kaggle\Normal\Normal- (934).jpg,Normal,Normal- (934)
data\raw\kaggle\Normal\Normal- (4513).jpg,Normal,Normal- (4513)
data\raw\kaggle\Normal\Normal- (478).jpg,Normal,Normal- (478)
data\raw\kaggle\Normal\Normal- (4979).jpg,Normal,Normal- (4979)
data\raw\kaggle\Normal\Normal- (4159).jpg,Normal,Normal- (4159)
data\raw\kaggle\Normal\Normal- (1458).jpg,Normal,Normal- (1458)
data\raw\kaggle\Normal\Normal- (1823).jpg,Normal,Normal- (1823)
data\raw\kaggle\Normal\Normal- (952).jpg,Normal,Normal- (952)
data\raw\kaggle\Normal\Normal- (1528).jpg,Normal,Normal- (1528)
data\raw\kaggle\Normal\Normal- (3784).jpg,Normal,Normal- (3784)
data\raw\kaggle\Normal\Normal- (2299).jpg,Normal,Normal- (2299)
data\raw\kaggle\Normal\Normal- (4571).jpg,Normal,Normal- (4571)
data\raw\kaggle\Normal\Normal- (4256).jpg,Normal,Normal- (4256)
data\raw\kaggle\Normal\Normal- (1684).jpg,Normal,Normal- (1684)
data\raw\kaggle\Normal\Normal- (3754).jpg,Normal,Normal- (3754)
data\raw\kaggle\Normal\Normal- (3561).jpg,Normal,Normal- (3561)
data\raw\kaggle\Normal\Normal- (1602).jpg,Normal,Normal- (1602)
data\raw\kaggle\Normal\Normal- (4446).jpg,Normal,Normal- (4446)
data\raw\kaggle\Normal\Normal- (3613).jpg,Normal,Normal- (3613)
data\raw\kaggle\Normal\Normal- (4162).jpg,Normal,Normal- (4162)
data\raw\kaggle\Normal\Normal- (1386).jpg,Normal,Normal- (1386)
data\raw\kaggle\Normal\Normal- (2718).jpg,Normal,Normal- (2718)
data\raw\kaggle\Normal\Normal- (4961).jpg,Normal,Normal- (4961)
data\raw\kaggle\Normal\Normal- (1192).jpg,Normal,Normal- (1192)
data\raw\kaggle\Normal\Normal- (347).jpg,Normal,Normal- (347)
data\raw\kaggle\Normal\Normal- (119).jpg,Normal,Normal- (119)
data\raw\kaggle\Normal\Normal- (1244).jpg,Normal,Normal- (1244)
data\raw\kaggle\Normal\Normal- (4855).jpg,Normal,Normal- (4855)
data\raw\kaggle\Normal\Normal- (147).jpg,Normal,Normal- (147)
data\raw\kaggle\Normal\Normal- (4100).jpg,Normal,Normal- (4100)
data\raw\kaggle\Normal\Normal- (1997).jpg,Normal,Normal- (1997)
data\raw\kaggle\Normal\Normal- (4702).jpg,Normal,Normal- (4702)
data\raw\kaggle\Normal\Normal- (1166).jpg,Normal,Normal- (1166)
data\raw\kaggle\Normal\Normal- (2474).jpg,Normal,Normal- (2474)
data\raw\kaggle\Normal\Normal- (1643).jpg,Normal,Normal- (1643)
data\raw\kaggle\Normal\Normal- (62).jpg,Normal,Normal- (62)
data\raw\kaggle\Normal\Normal- (4561).jpg,Normal,Normal- (4561)
data\raw\kaggle\Normal\Normal- (1389).jpg,Normal,Normal- (1389)
data\raw\kaggle\Normal\Normal- (4631).jpg,Normal,Normal- (4631)
data\raw\kaggle\Normal\Normal- (1155).jpg,Normal,Normal- (1155)
data\raw\kaggle\Normal\Normal- (2175).jpg,Normal,Normal- (2175)
data\raw\kaggle\Normal\Normal- (3921).jpg,Normal,Normal- (3921)
data\raw\kaggle\Normal\Normal- (271).jpg,Normal,Normal- (271)
data\raw\kaggle\Normal\Normal- (1544).jpg,Normal,Normal- (1544)
data\raw\kaggle\Normal\Normal- (3865).jpg,Normal,Normal- (3865)
data\raw\kaggle\Normal\Normal- (578).jpg,Normal,Normal- (578)
data\raw\kaggle\Normal\Normal- (1157).jpg,Normal,Normal- (1157)
data\raw\kaggle\Normal\Normal- (1977).jpg,Normal,Normal- (1977)
data\raw\kaggle\Normal\Normal- (823).jpg,Normal,Normal- (823)
data\raw\kaggle\Normal\Normal- (972).jpg,Normal,Normal- (972)
data\raw\kaggle\Tumor\Tumor- (769).jpg,Tumor,Tumor- (769)
data\raw\kaggle\Tumor\Tumor- (479).jpg,Tumor,Tumor- (479)
data\raw\kaggle\Tumor\Tumor- (1796).jpg,Tumor,Tumor- (1796)
data\raw\kaggle\Tumor\Tumor- (463).jpg,Tumor,Tumor- (463)
data\raw\kaggle\Tumor\Tumor- (292).jpg,Tumor,Tumor- (292)
data\raw\kaggle\Tumor\Tumor- (320).jpg,Tumor,Tumor- (320)
data\raw\kaggle\Tumor\Tumor- (1093).jpg,Tumor,Tumor- (1093)
data\raw\kaggle\Tumor\Tumor- (1102).jpg,Tumor,Tumor- (1102)
data\raw\kaggle\Tumor\Tumor- (1787).jpg,Tumor,Tumor- (1787)
data\raw\kaggle\Tumor\Tumor- (778).jpg,Tumor,Tumor- (778)
data\raw\kaggle\Tumor\Tumor- (2277).jpg,Tumor,Tumor- (2277)
data\raw\kaggle\Tumor\Tumor- (1320).jpg,Tumor,Tumor- (1320)
data\raw\kaggle\Tumor\Tumor- (1663).jpg,Tumor,Tumor- (1663)
data\raw\kaggle\Tumor\Tumor- (1048).jpg,Tumor,Tumor- (1048)
data\raw\kaggle\Tumor\Tumor- (1978).jpg,Tumor,Tumor- (1978)
data\raw\kaggle\Tumor\Tumor- (343).jpg,Tumor,Tumor- (343)
data\raw\kaggle\Tumor\Tumor- (792).jpg,Tumor,Tumor- (792)
data\raw\kaggle\Tumor\Tumor- (122).jpg,Tumor,Tumor- (122)
data\raw\kaggle\Tumor\Tumor- (2232).jpg,Tumor,Tumor- (2232)
data\raw\kaggle\Tumor\Tumor- (1101).jpg,Tumor,Tumor- (1101)
data\raw\kaggle\Tumor\Tumor- (1670).jpg,Tumor,Tumor- (1670)
data\raw\kaggle\Tumor\Tumor- (1138).jpg,Tumor,Tumor- (1138)
data\raw\kaggle\Tumor\Tumor- (962).jpg,Tumor,Tumor- (962)
data\raw\kaggle\Tumor\Tumor- (1791).jpg,Tumor,Tumor- (1791)
data\raw\kaggle\Tumor\Tumor- (2100).jpg,Tumor,Tumor- (2100)
data\raw\kaggle\Tumor\Tumor- (1212).jpg,Tumor,Tumor- (1212)
data\raw\kaggle\Tumor\Tumor- (1401).jpg,Tumor,Tumor- (1401)
data\raw\kaggle\Tumor\Tumor- (1927).jpg,Tumor,Tumor- (1927)
data\raw\kaggle\Tumor\Tumor- (715).jpg,Tumor,Tumor- (715)
data\raw\kaggle\Tumor\Tumor- (674).jpg,Tumor,Tumor- (674)
data\raw\kaggle\Tumor\Tumor- (1968).jpg,Tumor,Tumor- (1968)
data\raw\kaggle\Tumor\Tumor- (1311).jpg,Tumor,Tumor- (1311)
data\raw\kaggle\Tumor\Tumor- (1652).jpg,Tumor,Tumor- (1652)
data\raw\kaggle\Tumor\Tumor- (1241).jpg,Tumor,Tumor- (1241)
data\raw\kaggle\Tumor\Tumor- (1032).jpg,Tumor,Tumor- (1032)
data\raw\kaggle\Tumor\Tumor- (556).jpg,Tumor,Tumor- (556)
data\raw\kaggle\Tumor\Tumor- (162).jpg,Tumor,Tumor- (162)
data\raw\kaggle\Tumor\Tumor- (666).jpg,Tumor,Tumor- (666)
data\raw\kaggle\Tumor\Tumor- (2242).jpg,Tumor,Tumor- (2242)
data\raw\kaggle\Tumor\Tumor- (1515).jpg,Tumor,Tumor- (1515)
data\raw\kaggle\Tumor\Tumor- (1524).jpg,Tumor,Tumor- (1524)
data\raw\kaggle\Tumor\Tumor- (1447).jpg,Tumor,Tumor- (1447)
data\raw\kaggle\Tumor\Tumor- (1804).jpg,Tumor,Tumor- (1804)
data\raw\kaggle\Tumor\Tumor- (1345).jpg,Tumor,Tumor- (1345)
data\raw\kaggle\Tumor\Tumor- (298).jpg,Tumor,Tumor- (298)
data\raw\kaggle\Tumor\Tumor- (544).jpg,Tumor,Tumor- (544)
data\raw\kaggle\Tumor\Tumor- (1724).jpg,Tumor,Tumor- (1724)
data\raw\kaggle\Tumor\Tumor- (2110).jpg,Tumor,Tumor- (2110)
data\raw\kaggle\Tumor\Tumor- (1609).jpg,Tumor,Tumor- (1609)
data\raw\kaggle\Tumor\Tumor- (1178).jpg,Tumor,Tumor- (1178)
data\raw\kaggle\Tumor\Tumor- (274).jpg,Tumor,Tumor- (274)
data\raw\kaggle\Tumor\Tumor- (1648).jpg,Tumor,Tumor- (1648)
data\raw\kaggle\Tumor\Tumor- (1556).jpg,Tumor,Tumor- (1556)
data\raw\kaggle\Tumor\Tumor- (2274).jpg,Tumor,Tumor- (2274)
data\raw\kaggle\Tumor\Tumor- (1750).jpg,Tumor,Tumor- (1750)
data\raw\kaggle\Tumor\Tumor- (607).jpg,Tumor,Tumor- (607)
data\raw\kaggle\Tumor\Tumor- (1519).jpg,Tumor,Tumor- (1519)
data\raw\kaggle\Tumor\Tumor- (1686).jpg,Tumor,Tumor- (1686)
data\raw\kaggle\Tumor\Tumor- (1295).jpg,Tumor,Tumor- (1295)
data\raw\kaggle\Tumor\Tumor- (1215).jpg,Tumor,Tumor- (1215)
data\raw\kaggle\Tumor\Tumor- (704).jpg,Tumor,Tumor- (704)
data\raw\kaggle\Tumor\Tumor- (2132).jpg,Tumor,Tumor- (2132)
data\raw\kaggle\Tumor\Tumor- (2011).jpg,Tumor,Tumor- (2011)
data\raw\kaggle\Tumor\Tumor- (2266).jpg,Tumor,Tumor- (2266)
data\raw\kaggle\Tumor\Tumor- (777).jpg,Tumor,Tumor- (777)
data\raw\kaggle\Tumor\Tumor- (1034).jpg,Tumor,Tumor- (1034)
data\raw\kaggle\Tumor\Tumor- (898).jpg,Tumor,Tumor- (898)
data\raw\kaggle\Tumor\Tumor- (1460).jpg,Tumor,Tumor- (1460)
data\raw\kaggle\Tumor\Tumor- (952).jpg,Tumor,Tumor- (952)
data\raw\kaggle\Tumor\Tumor- (2156).jpg,Tumor,Tumor- (2156)
data\raw\kaggle\Tumor\Tumor- (2135).jpg,Tumor,Tumor- (2135)
data\raw\kaggle\Tumor\Tumor- (1477).jpg,Tumor,Tumor- (1477)
data\raw\kaggle\Tumor\Tumor- (2222).jpg,Tumor,Tumor- (2222)
data\raw\kaggle\Tumor\Tumor- (520).jpg,Tumor,Tumor- (520)
data\raw\kaggle\Tumor\Tumor- (721).jpg,Tumor,Tumor- (721)
data\raw\kaggle\Tumor\Tumor- (244).jpg,Tumor,Tumor- (244)
data\raw\kaggle\Tumor\Tumor- (408).jpg,Tumor,Tumor- (408)
data\raw\kaggle\Tumor\Tumor- (84).jpg,Tumor,Tumor- (84)
data\raw\kaggle\Tumor\Tumor- (1972).jpg,Tumor,Tumor- (1972)
data\raw\kaggle\Tumor\Tumor- (345).jpg,Tumor,Tumor- (345)
data\raw\kaggle\Tumor\Tumor- (866).jpg,Tumor,Tumor- (866)
data\raw\kaggle\Tumor\Tumor- (86).jpg,Tumor,Tumor- (86)
data\raw\kaggle\Tumor\Tumor- (2231).jpg,Tumor,Tumor- (2231)
data\raw\kaggle\Tumor\Tumor- (1257).jpg,Tumor,Tumor- (1257)
data\raw\kaggle\Tumor\Tumor- (1470).jpg,Tumor,Tumor- (1470)
data\raw\kaggle\Tumor\Tumor- (450).jpg,Tumor,Tumor- (450)
data\raw\kaggle\Tumor\Tumor- (509).jpg,Tumor,Tumor- (509)
data\raw\kaggle\Tumor\Tumor- (1201).jpg,Tumor,Tumor- (1201)
data\raw\kaggle\Tumor\Tumor- (1350).jpg,Tumor,Tumor- (1350)
data\raw\kaggle\Tumor\Tumor- (558).jpg,Tumor,Tumor- (558)
data\raw\kaggle\Tumor\Tumor- (2047).jpg,Tumor,Tumor- (2047)
data\raw\kaggle\Tumor\Tumor- (2207).jpg,Tumor,Tumor- (2207)
data\raw\kaggle\Tumor\Tumor- (946).jpg,Tumor,Tumor- (946)
data\raw\kaggle\Tumor\Tumor- (855).jpg,Tumor,Tumor- (855)
data\raw\kaggle\Tumor\Tumor- (1967).jpg,Tumor,Tumor- (1967)
data\raw\kaggle\Tumor\Tumor- (43).jpg,Tumor,Tumor- (43)
data\raw\kaggle\Tumor\Tumor- (1733).jpg,Tumor,Tumor- (1733)
data\raw\kaggle\Tumor\Tumor- (1849).jpg,Tumor,Tumor- (1849)
data\raw\kaggle\Tumor\Tumor- (171).jpg,Tumor,Tumor- (171)
data\raw\kaggle\Tumor\Tumor- (1596).jpg,Tumor,Tumor- (1596)
data\raw\kaggle\Tumor\Tumor- (358).jpg,Tumor,Tumor- (358)
data\raw\kaggle\Tumor\Tumor- (2220).jpg,Tumor,Tumor- (2220)
data\raw\kaggle\Tumor\Tumor- (478).jpg,Tumor,Tumor- (478)
data\raw\kaggle\Tumor\Tumor- (1380).jpg,Tumor,Tumor- (1380)
data\raw\kaggle\Tumor\Tumor- (2016).jpg,Tumor,Tumor- (2016)
data\raw\kaggle\Tumor\Tumor- (796).jpg,Tumor,Tumor- (796)
data\raw\kaggle\Tumor\Tumor- (428).jpg,Tumor,Tumor- (428)
data\raw\kaggle\Tumor\Tumor- (422).jpg,Tumor,Tumor- (422)
data\raw\kaggle\Tumor\Tumor- (2147).jpg,Tumor,Tumor- (2147)
data\raw\kaggle\Tumor\Tumor- (995).jpg,Tumor,Tumor- (995)
data\raw\kaggle\Tumor\Tumor- (475).jpg,Tumor,Tumor- (475)
data\raw\kaggle\Tumor\Tumor- (760).jpg,Tumor,Tumor- (760)
data\raw\kaggle\Tumor\Tumor- (363).jpg,Tumor,Tumor- (363)
data\raw\kaggle\Tumor\Tumor- (156).jpg,Tumor,Tumor- (156)
data\raw\kaggle\Tumor\Tumor- (877).jpg,Tumor,Tumor- (877)
data\raw\kaggle\Tumor\Tumor- (543).jpg,Tumor,Tumor- (543)
data\raw\kaggle\Tumor\Tumor- (394).jpg,Tumor,Tumor- (394)
data\raw\kaggle\Tumor\Tumor- (1272).jpg,Tumor,Tumor- (1272)
data\raw\kaggle\Tumor\Tumor- (1167).jpg,Tumor,Tumor- (1167)
data\raw\kaggle\Tumor\Tumor- (1346).jpg,Tumor,Tumor- (1346)
data\raw\kaggle\Tumor\Tumor- (435).jpg,Tumor,Tumor- (435)
data\raw\kaggle\Tumor\Tumor- (1440).jpg,Tumor,Tumor- (1440)
data\raw\kaggle\Tumor\Tumor- (484).jpg,Tumor,Tumor- (484)
data\raw\kaggle\Tumor\Tumor- (623).jpg,Tumor,Tumor- (623)
data\raw\kaggle\Tumor\Tumor- (865).jpg,Tumor,Tumor- (865)
data\raw\kaggle\Tumor\Tumor- (361).jpg,Tumor,Tumor- (361)
data\raw\kaggle\Tumor\Tumor- (2072).jpg,Tumor,Tumor- (2072)
data\raw\kaggle\Tumor\Tumor- (113).jpg,Tumor,Tumor- (113)
data\raw\kaggle\Tumor\Tumor- (612).jpg,Tumor,Tumor- (612)
data\raw\kaggle\Tumor\Tumor- (2018).jpg,Tumor,Tumor- (2018)
data\raw\kaggle\Tumor\Tumor- (64).jpg,Tumor,Tumor- (64)
data\raw\kaggle\Tumor\Tumor- (209).jpg,Tumor,Tumor- (209)
data\raw\kaggle\Tumor\Tumor- (1855).jpg,Tumor,Tumor- (1855)
data\raw\kaggle\Tumor\Tumor- (671).jpg,Tumor,Tumor- (671)
data\raw\kaggle\Tumor\Tumor- (1293).jpg,Tumor,Tumor- (1293)
data\raw\kaggle\Tumor\Tumor- (1723).jpg,Tumor,Tumor- (1723)
data\raw\kaggle\Tumor\Tumor- (1096).jpg,Tumor,Tumor- (1096)
data\raw\kaggle\Tumor\Tumor- (1446).jpg,Tumor,Tumor- (1446)
data\raw\kaggle\Tumor\Tumor- (639).jpg,Tumor,Tumor- (639)
data\raw\kaggle\Tumor\Tumor- (1528).jpg,Tumor,Tumor- (1528)
data\raw\kaggle\Tumor\Tumor- (1822).jpg,Tumor,Tumor- (1822)
data\raw\kaggle\Tumor\Tumor- (392).jpg,Tumor,Tumor- (392)
data\raw\kaggle\Tumor\Tumor- (932).jpg,Tumor,Tumor- (932)
data\raw\kaggle\Tumor\Tumor- (2056).jpg,Tumor,Tumor- (2056)
data\raw\kaggle\Tumor\Tumor- (2144).jpg,Tumor,Tumor- (2144)
data\raw\kaggle\Tumor\Tumor- (2063).jpg,Tumor,Tumor- (2063)
data\raw\kaggle\Tumor\Tumor- (1741).jpg,Tumor,Tumor- (1741)
data\raw\kaggle\Tumor\Tumor- (406).jpg,Tumor,Tumor- (406)
data\raw\kaggle\Tumor\Tumor- (1562).jpg,Tumor,Tumor- (1562)
data\raw\kaggle\Tumor\Tumor- (134).jpg,Tumor,Tumor- (134)
data\raw\kaggle\Tumor\Tumor- (246).jpg,Tumor,Tumor- (246)
data\raw\kaggle\Tumor\Tumor- (1092).jpg,Tumor,Tumor- (1092)
data\raw\kaggle\Tumor\Tumor- (1243).jpg,Tumor,Tumor- (1243)
data\raw\kaggle\Tumor\Tumor- (755).jpg,Tumor,Tumor- (755)
data\raw\kaggle\Tumor\Tumor- (2025).jpg,Tumor,Tumor- (2025)
data\raw\kaggle\Tumor\Tumor- (878).jpg,Tumor,Tumor- (878)
data\raw\kaggle\Tumor\Tumor- (1434).jpg,Tumor,Tumor- (1434)
data\raw\kaggle\Tumor\Tumor- (1071).jpg,Tumor,Tumor- (1071)
data\raw\kaggle\Tumor\Tumor- (826).jpg,Tumor,Tumor- (826)
data\raw\kaggle\Tumor\Tumor- (694).jpg,Tumor,Tumor- (694)
data\raw\kaggle\Tumor\Tumor- (65).jpg,Tumor,Tumor- (65)
data\raw\kaggle\Tumor\Tumor- (847).jpg,Tumor,Tumor- (847)
data\raw\kaggle\Tumor\Tumor- (2117).jpg,Tumor,Tumor- (2117)
data\raw\kaggle\Tumor\Tumor- (1545).jpg,Tumor,Tumor- (1545)
data\raw\kaggle\Tumor\Tumor- (430).jpg,Tumor,Tumor- (430)
data\raw\kaggle\Tumor\Tumor- (1696).jpg,Tumor,Tumor- (1696)
data\raw\kaggle\Tumor\Tumor- (2034).jpg,Tumor,Tumor- (2034)
data\raw\kaggle\Tumor\Tumor- (2033).jpg,Tumor,Tumor- (2033)
data\raw\kaggle\Tumor\Tumor- (1190).jpg,Tumor,Tumor- (1190)
data\raw\kaggle\Tumor\Tumor- (446).jpg,Tumor,Tumor- (446)
data\raw\kaggle\Tumor\Tumor- (646).jpg,Tumor,Tumor- (646)
data\raw\kaggle\Tumor\Tumor- (697).jpg,Tumor,Tumor- (697)
data\raw\kaggle\Tumor\Tumor- (753).jpg,Tumor,Tumor- (753)
data\raw\kaggle\Tumor\Tumor- (582).jpg,Tumor,Tumor- (582)
data\raw\kaggle\Tumor\Tumor- (1491).jpg,Tumor,Tumor- (1491)
data\raw\kaggle\Tumor\Tumor- (1590).jpg,Tumor,Tumor- (1590)
data\raw\kaggle\Tumor\Tumor- (287).jpg,Tumor,Tumor- (287)
data\raw\kaggle\Tumor\Tumor- (2204).jpg,Tumor,Tumor- (2204)
data\raw\kaggle\Tumor\Tumor- (547).jpg,Tumor,Tumor- (547)
data\raw\kaggle\Tumor\Tumor- (179).jpg,Tumor,Tumor- (179)
data\raw\kaggle\Tumor\Tumor- (2076).jpg,Tumor,Tumor- (2076)
data\raw\kaggle\Tumor\Tumor- (2219).jpg,Tumor,Tumor- (2219)
data\raw\kaggle\Tumor\Tumor- (1579).jpg,Tumor,Tumor- (1579)
data\raw\kaggle\Tumor\Tumor- (1143).jpg,Tumor,Tumor- (1143)
data\raw\kaggle\Tumor\Tumor- (2239).jpg,Tumor,Tumor- (2239)
data\raw\kaggle\Tumor\Tumor- (277).jpg,Tumor,Tumor- (277)
data\raw\kaggle\Tumor\Tumor- (843).jpg,Tumor,Tumor- (843)
data\raw\kaggle\Tumor\Tumor- (1157).jpg,Tumor,Tumor- (1157)
data\raw\kaggle\Tumor\Tumor- (1448).jpg,Tumor,Tumor- (1448)
data\raw\kaggle\Tumor\Tumor- (1917).jpg,Tumor,Tumor- (1917)
data\raw\kaggle\Tumor\Tumor- (2217).jpg,Tumor,Tumor- (2217)
data\raw\kaggle\Tumor\Tumor- (1047).jpg,Tumor,Tumor- (1047)
data\raw\kaggle\Tumor\Tumor- (96).jpg,Tumor,Tumor- (96)
data\raw\kaggle\Tumor\Tumor- (1953).jpg,Tumor,Tumor- (1953)
data\raw\kaggle\Tumor\Tumor- (1981).jpg,Tumor,Tumor- (1981)
data\raw\kaggle\Tumor\Tumor- (1837).jpg,Tumor,Tumor- (1837)
data\raw\kaggle\Tumor\Tumor- (1746).jpg,Tumor,Tumor- (1746)
data\raw\kaggle\Tumor\Tumor- (71).jpg,Tumor,Tumor- (71)
data\raw\kaggle\Tumor\Tumor- (66).jpg,Tumor,Tumor- (66)
data\raw\kaggle\Tumor\Tumor- (443).jpg,Tumor,Tumor- (443)
data\raw\kaggle\Tumor\Tumor- (1185).jpg,Tumor,Tumor- (1185)
data\raw\kaggle\Tumor\Tumor- (2045).jpg,Tumor,Tumor- (2045)
data\raw\kaggle\Tumor\Tumor- (902).jpg,Tumor,Tumor- (902)
data\raw\kaggle\Tumor\Tumor- (50).jpg,Tumor,Tumor- (50)
data\raw\kaggle\Tumor\Tumor- (444).jpg,Tumor,Tumor- (444)
data\raw\kaggle\Tumor\Tumor- (682).jpg,Tumor,Tumor- (682)
data\raw\kaggle\Tumor\Tumor- (1229).jpg,Tumor,Tumor- (1229)
data\raw\kaggle\Tumor\Tumor- (771).jpg,Tumor,Tumor- (771)
data\raw\kaggle\Tumor\Tumor- (1017).jpg,Tumor,Tumor- (1017)
data\raw\kaggle\Tumor\Tumor- (690).jpg,Tumor,Tumor- (690)
data\raw\kaggle\Tumor\Tumor- (147).jpg,Tumor,Tumor- (147)
data\raw\kaggle\Tumor\Tumor- (2023).jpg,Tumor,Tumor- (2023)
data\raw\kaggle\Tumor\Tumor- (2044).jpg,Tumor,Tumor- (2044)
data\raw\kaggle\Tumor\Tumor- (626).jpg,Tumor,Tumor- (626)
data\raw\kaggle\Tumor\Tumor- (1814).jpg,Tumor,Tumor- (1814)
data\raw\kaggle\Tumor\Tumor- (2192).jpg,Tumor,Tumor- (2192)
data\raw\kaggle\Tumor\Tumor- (2190).jpg,Tumor,Tumor- (2190)
data\raw\kaggle\Tumor\Tumor- (2159).jpg,Tumor,Tumor- (2159)
data\raw\kaggle\Tumor\Tumor- (1324).jpg,Tumor,Tumor- (1324)
data\raw\kaggle\Tumor\Tumor- (1668).jpg,Tumor,Tumor- (1668)
data\raw\kaggle\Tumor\Tumor- (1449).jpg,Tumor,Tumor- (1449)
data\raw\kaggle\Tumor\Tumor- (1490).jpg,Tumor,Tumor- (1490)
data\raw\kaggle\Tumor\Tumor- (999).jpg,Tumor,Tumor- (999)
data\raw\kaggle\Tumor\Tumor- (2145).jpg,Tumor,Tumor- (2145)
data\raw\kaggle\Tumor\Tumor- (420).jpg,Tumor,Tumor- (420)
data\raw\kaggle\Tumor\Tumor- (1081).jpg,Tumor,Tumor- (1081)
data\raw\kaggle\Tumor\Tumor- (1892).jpg,Tumor,Tumor- (1892)
